date,1,2,3,4,5
2013-10-31,0.003817765199949684,0.016262703819031454,0.008315244385046907,0.01647622992320035,0.04976934559343334
2013-11-29,0.0037944416824811146,0.016338893439239437,0.00821385411432009,0.01657955238969956,0.049721649278192497
2013-12-31,0.003752305772360714,0.016370658473076474,0.007968173164203432,0.01653447769930206,0.049999231194382925
2014-01-31,0.003730618702131165,0.00620864665203477,0.02411012547091275,0.015358557652059398,0.05300306406995318
2014-02-28,0.0037019197444356083,0.006184905859940299,0.024025722292854424,0.015596955389815472,0.052893068942239684
2014-03-31,0.0036714333352380634,0.006167932789239968,0.02429522937472091,0.015454062929377066,0.052840864508896065
2014-04-30,0.0036411267579463807,0.006206206785098379,0.02414902745240886,0.015564603692485718,0.05285393805730161
2014-05-30,0.0037845611864104805,0.006043156328573532,0.024045793352158396,0.015785678020556235,0.05274539044751723
2014-06-30,0.0038586465020040914,0.006080178739715563,0.02399072312739478,0.015691794096526174,0.0527777298470989
2014-07-31,0.004008216286823448,0.005997487867424505,0.023916880827798807,0.015512355035337488,0.05295674806539563
2014-08-29,0.003988004423312258,0.005972641667917523,0.023942624153283784,0.015561140421963108,0.05292985174885169
2014-09-30,0.003916721794786504,0.005903606739079835,0.023853472479353953,0.0156259291316314,0.05308561710308372
2014-10-31,0.0039286674810824745,0.005840380289887584,0.023941625625809926,0.015614551086193366,0.0530689380796077
2014-11-28,0.003944676024134651,0.005754343693945073,0.024085314306903405,0.015678656473278898,0.05294554093242828
2014-12-31,0.003942121276414759,0.005673489945862682,0.024248477837774965,0.015616205306245237,0.052944553417479834
2015-01-30,0.0034695497286790604,0.008158112943533283,0.022799857063574052,0.014810395068582219,0.05304207090198879
2015-02-27,0.0036262531271789946,0.008133542540535211,0.022564900412483272,0.01520221088292537,0.05272958307812549
2015-03-31,0.003547318276263032,0.00829397699764,0.022430426856000905,0.014916286985936217,0.0530550335697599
2015-04-30,0.0035225879358655524,0.00839284024623851,0.02232949356091677,0.015076046109401647,0.0529119815036692
2015-05-29,0.003543943265098861,0.008476540735647315,0.022245297891423123,0.014780198271102654,0.0531785496258703
2015-06-30,0.0035412067851252824,0.008615658413461142,0.02225096878881262,0.014478819905173083,0.053338442986309166
2015-07-31,0.003555041002793713,0.008503826768333781,0.022592349023713144,0.014502060216717655,0.05310595789081294
2015-08-31,0.0035883914713331043,0.008447243894612641,0.022676299632901256,0.014460230332280314,0.053095464632162824
2015-09-30,0.0035833149038072597,0.008377466401863357,0.022831801336042557,0.014433077683161872,0.05305751980872919
2015-10-30,0.0035376023369479885,0.008322842952976344,0.022880905225061803,0.014645550413847543,0.052901189593672515
2015-11-30,0.003473955037603731,0.008279112602546606,0.022958446604147142,0.014683911757907647,0.05290041865820953
2015-12-31,0.0035924230421314637,0.008278214981677476,0.022858910501598037,0.014415289148015337,0.053141053376737434
2016-01-29,0.004028967867687868,0.008005683589070578,0.022478177484807692,0.014611769966068564,0.05312321884084605
2016-02-29,0.00401150044881122,0.008088502746136319,0.022749608869656494,0.014571344274813413,0.05285400454754817
2016-03-31,0.003965740382231174,0.008055533972053313,0.02251220478639849,0.014384296309528371,0.05333344502842846
2016-04-29,0.003827779848699739,0.007915073060281554,0.022481641509327507,0.014332411722548701,0.05369125801007525
2016-05-31,0.0037630859470294356,0.007956897949444387,0.022680565783350246,0.014301380767191443,0.05356612613131948
2016-06-30,0.0037166427137548643,0.007991532544212787,0.022511242325378166,0.014324432430439574,0.05370727421875242
2016-07-29,0.0038172522439241874,0.007912420690226272,0.022571909050959404,0.014509752461587328,0.05344585645839878
2016-08-31,0.0038912143826267146,0.007857591227348882,0.022602264685385696,0.014689146731370794,0.05322000944180651
2016-09-30,0.0038933036530555596,0.0077783715959492405,0.022290120824086608,0.01446635481633276,0.05380086119298448
2016-10-31,0.00384176522353641,0.007787059169050231,0.022053277651405065,0.014664850527229928,0.05385837519391891
2016-11-30,0.003766345102891671,0.007854755700124484,0.02233876612954842,0.014677126437366956,0.05359688324302327
2016-12-30,0.00360057472502773,0.007708304407799925,0.02237126903357419,0.014841782224904296,0.05371519651205122
2017-01-31,0.003366152235081662,0.007046047194081069,0.016580923409493256,0.021076790403318984,0.05358817909897423
2017-02-28,0.0033364422638069635,0.007154996666819421,0.01649668401858064,0.021086108217250512,0.05357543723540048
2017-03-31,0.003292851353869631,0.0071543709276993715,0.015994255249573083,0.02101768103294597,0.054140266960869224
2017-04-28,0.003305164485030596,0.007069760164663469,0.015908285090702745,0.02106093053787238,0.05424668823080099
2017-05-31,0.003281467851189321,0.0069710565235159725,0.01587628365281925,0.021052494006436953,0.054406326331320386
2017-06-30,0.0034053473463599403,0.0071504997534227385,0.015906918951612798,0.020701059455643607,0.05442686638812215
2017-07-31,0.0034282158843705808,0.00710407847063454,0.01598127133246398,0.020760096632659146,0.054324464813118103
2017-08-31,0.003436417373956231,0.0070684758532323,0.015908819070267827,0.02066754151064302,0.05450962809892738
2017-09-29,0.0034208361304217264,0.007049774814611992,0.01580422829880941,0.020590533620448305,0.05471504996558955
2017-10-31,0.0033919678827752887,0.00698761163547558,0.01608305773739245,0.020692610301484532,0.05445305821661132
2017-11-30,0.0033675971729825323,0.00690744782581932,0.015920186894405153,0.021223491678585133,0.05417329511764833
2017-12-29,0.003710782570597601,0.0072997458354728696,0.015166660602030448,0.02251109481234881,0.0542928002443324
2018-01-31,0.005488374892240816,0.005274766670890324,0.016534589720821405,0.019816210749532968,0.05453951693859664
2018-02-28,0.005468686817338994,0.005368805429589662,0.016597087680379277,0.019854648760715805,0.05437048008001416
2018-03-30,0.0054473219064096025,0.005326553343418602,0.01649242441749959,0.01981886847346047,0.05456407430096162
2018-04-30,0.005451973240176163,0.005373825952356989,0.016483303019773028,0.019905718063359452,0.05443351002631164
2018-05-31,0.005472402421243287,0.005273392847599192,0.016388111528189406,0.01996077767849433,0.05454412667729276
2018-06-29,0.00542931148457288,0.005331750684224038,0.016412150728897304,0.0199173419652506,0.05455066020994491
2018-07-31,0.005483172317978976,0.00531835343932886,0.01636918238210104,0.019876684759401533,0.05458952533939967
2018-08-31,0.0054909615348011,0.005278542442326293,0.01627381564981582,0.01994678010123822,0.05463728183680011
2018-09-28,0.005534586916749451,0.005254052259221093,0.016442799792360165,0.01986029857996171,0.054552542430943686
2018-10-31,0.0055193037547627295,0.0053465169721785815,0.016377191221210462,0.01977004762704287,0.054624659546926344
2018-11-30,0.003333067664404529,0.006361710488550862,0.015832059957304294,0.019839940573295235,0.054633221316445026
2018-12-31,0.0031848846956990173,0.0062977176848622776,0.01583762062704069,0.019788734219243834,0.05489104277315421
2019-01-31,0.004808118346606613,0.012225390432109842,0.009268513463516747,0.02035798575117926,0.05333999200658749
2019-02-28,0.004809842302078322,0.012238368164625441,0.00932406432459306,0.020392091531083706,0.053235633677619444
2019-03-29,0.004808722541621056,0.01241494281598641,0.009349612473725781,0.020409384096236806,0.053017338072429976
2019-04-30,0.004809411412536872,0.012408437934149669,0.009210526487735429,0.02056370166907997,0.053007922496497994
2019-05-31,0.004749179574666956,0.01242500772745083,0.009292885646473261,0.02040789973438124,0.05312502731702771
2019-06-28,0.004773333408627814,0.012466759914487629,0.009165576219427016,0.020523856347137482,0.05307047411032003
2019-07-31,0.004774697526444033,0.012551563083523728,0.009122551484397874,0.020459436365399108,0.053091751540235245
2019-08-30,0.004728199905775056,0.012555409107289367,0.009113095722175234,0.02043765468891643,0.05316564057584392
2019-09-30,0.004944062260695694,0.014813794252797802,0.006239923079518253,0.020381305321359365,0.05312650885955933
2019-10-31,0.004882319521810691,0.014967600067406198,0.006231379552191205,0.020367711371602124,0.05306275753480869
2019-11-29,0.004965194850401574,0.014993763136952942,0.0063892547892573735,0.02026658966905589,0.05288867806929208
2019-12-31,0.004748082690401951,0.01498499077364061,0.0062873677159578315,0.020133721957177563,0.05337102859378183
2020-01-31,0.0046922125274094775,0.014963953405636995,0.006254095373759629,0.02030805404016492,0.053312463400288036
2020-02-28,0.004651216618818039,0.015029975447471334,0.006250123048013088,0.020397124297895454,0.05320643892592027
2020-03-31,0.004673033924958935,0.01512475297199162,0.006278171095471183,0.019943771829841212,0.053512966785241214
2020-04-30,0.004669476131486385,0.015248161683711407,0.006298146033145114,0.019529854935673538,0.05378741360283497
2020-05-29,0.004667937500043423,0.015202133555252151,0.006275717461465116,0.019355368360147274,0.054032049373087684
2020-06-30,0.0046308618447081056,0.015148920409321942,0.006163148882679874,0.019310102629931887,0.054283880048887345
2020-07-31,0.004580100296295604,0.012785860035816502,0.008199890732915438,0.01994947163013847,0.05448467730483399
2020-08-31,0.004688184428432782,0.012699735208975872,0.008171112996420465,0.019830188156562727,0.05461077920960813
2020-09-30,0.004630412473016536,0.012662259811980225,0.007963456605701419,0.01991124951996235,0.05483262158933945
2020-10-30,0.004835346692572722,0.012505009107276019,0.007970626720625873,0.020004150579223258,0.05468486690030211
2020-11-30,0.0048342580562118894,0.01241312411588943,0.008006251440089561,0.02029666381654352,0.05444970257126565
2020-12-31,0.004780788008489888,0.012238968403596012,0.00796120603461443,0.020402865899180046,0.05461617165411971
2021-01-29,0.004717675746860809,0.012140918220997571,0.007902690398627862,0.020651524814464566,0.05458719081904924
2021-02-26,0.004708688866997676,0.012290624189232985,0.007910038160195743,0.02066151521148825,0.05442913357208533
2021-03-31,0.0046674542466762555,0.012239207279504135,0.007888989451198227,0.02050865927229914,0.05469568975032215
2021-04-30,0.0046397343201332476,0.012210956151177456,0.007845814303425144,0.020527864653742182,0.05477563057152192
2021-05-31,0.004634343455408025,0.012247138809482213,0.007857462765800119,0.02058525754437484,0.0546757974249348
2021-06-30,0.004393436000517752,0.012353225277468786,0.007766925643167627,0.020320332488633942,0.05472673699016014
2021-07-30,0.0044409300288642305,0.012323763618524691,0.007793068743137796,0.020400992876328496,0.054597151730258295
